timestamp,mq2,mq135
88.542,1.090,1.070
88.660,1.090,1.090
88.778,1.090,1.090
88.868,1.090,1.080
88.988,1.110,1.080
89.080,1.080,1.090
89.174,1.100,1.080
89.274,1.100,1.080
89.360,1.100,1.080
89.475,1.110,1.080
89.573,1.120,1.080
89.657,1.120,1.090
89.777,1.120,1.090
89.873,1.110,1.080
89.988,1.110,1.080
90.130,1.130,1.080
90.198,1.130,1.060
90.303,1.160,1.050
90.424,1.160,1.040
90.541,1.180,1.020
90.659,1.200,1.020
90.779,1.210,1.010
90.877,1.210,1.000
90.974,1.220,0.980
91.069,1.230,1.000
91.160,1.240,0.990
91.263,1.250,0.970
91.394,1.240,0.980
91.467,1.240,0.970
91.555,1.250,0.970
91.673,1.240,0.950
91.768,1.230,0.970
91.878,1.230,0.950
91.978,1.230,0.960
92.094,1.220,0.940
92.218,1.230,0.950
92.313,1.200,0.950
92.429,1.200,0.940
92.544,1.210,0.930
92.675,1.180,0.940
92.767,1.180,0.940
92.855,1.200,0.930
92.979,1.160,0.930
93.069,1.170,0.930
93.166,1.160,0.920
93.254,1.150,0.920
93.370,1.140,0.930
93.465,1.150,0.930
93.560,1.140,0.920
93.648,1.140,0.920
93.746,1.140,0.910
93.863,1.140,0.920
93.971,1.140,0.910
94.074,1.120,0.900
94.194,1.140,0.900
94.303,1.130,0.910
94.420,1.100,0.900
94.538,1.130,0.900
94.652,1.130,0.890
94.739,1.130,0.900
94.853,1.130,0.910
94.971,1.120,0.910
95.067,1.120,0.920
95.157,1.130,0.920
95.262,1.130,0.940
95.355,1.130,0.950
95.471,1.140,0.970
95.545,1.140,0.970
95.663,1.120,0.980
95.755,1.130,0.980
95.862,1.130,0.980
95.964,1.130,1.000
96.086,1.120,0.990
96.202,1.130,0.970
96.307,1.130,0.980
96.422,1.130,1.000
96.538,1.140,1.000
96.628,1.120,1.010
96.748,1.110,1.010
96.867,1.100,1.020
96.963,1.100,1.020
97.060,1.100,1.040
97.164,1.090,1.050
97.259,1.090,1.080
97.359,1.080,1.080
97.460,1.080,1.100
97.552,1.090,1.120
97.640,1.080,1.160
97.755,1.070,1.200
97.859,1.080,1.240
97.976,1.070,1.270
98.096,1.070,1.270
